"sample_collect_date","date_received","test_result_date","date_reported","sample_id","sw_id","site_id","pcr_lab","sars_pos","ct","sars2_copies_ml","hum_frac_mic_copies_ml","rec_eff_percent","sample_temp_f","sample_type","flow_rate","flow_rate_flag","quadrant_sample_id","withheld"
"2023-01-24","","2023-01-24","2023-01-25","20230124NY073028401A","36073NY0028401OCWWC","NY073028401A","genesee_orleans_health",NA,NA,20.5025,33.45,NA,NA,"",1.9,"","","Reported"
"2023-01-24","","2023-01-24","2023-01-25","20230124NY037026514A","36037NY0026514GCWWI","NY037026514A","genesee_orleans_health",NA,NA,4.04,17.595,NA,NA,"",3.9,"","","Reported"
"2023-01-24","","2023-01-24","2023-01-25","20230124NY037030546A","36037NY0030546GCWWC","NY037030546A","genesee_orleans_health",NA,NA,24.44,8.1,NA,NA,"",0.47,"","","Reported"
"2023-01-24","","2023-01-27","2023-02-01","20230124NY059026778A","36059NY0026778NCWWA","NY059026778A","suny_stony_brook",NA,NA,72.01,NA,NA,NA,"",2.395,"","","Reported"
"2023-01-24","","2023-01-25","2023-01-27","20230124NY047026212A","36047NY0026212NYCWWJ","NY047026212A","NYC",NA,NA,8.329876601,NA,NA,NA,"",49,"","","Reported"
"2023-01-24","","2023-01-25","2023-01-27","20230124NY081026158A","36081NY0026158NYCWWE","NY081026158A","NYC",NA,NA,8.853243235,NA,NA,NA,"",90,"","","Reported"
"2023-01-24","","2023-01-25","2023-01-27","20230124NY047026182A","36047NY0026182NYCWWK","NY047026182A","NYC",NA,NA,16.20502624,NA,NA,NA,"",92,"","","Reported"
"2023-01-24","","2023-01-25","2023-01-27","20230124NY005026191A","36005NY0026191NYCWWC","NY005026191A","NYC",NA,NA,6.802434176,NA,NA,NA,"",135,"","","Reported"
"2023-01-24","","2023-01-25","2023-01-27","20230124NY081026115A","36081NY0026115NYCWWF","NY081026115A","NYC",NA,NA,13.25310275,NA,NA,NA,"",69,"","","Reported"
"2023-01-24","","2023-01-25","2023-01-27","20230124NY047026204A","36047NY0026204NYCWWG","NY047026204A","NYC",NA,NA,8.563403061,NA,NA,NA,"",192,"","","Reported"
"2023-01-24","","2023-01-25","2023-01-27","20230124NY061026247A","36061NY0026247NYCWWA","NY061026247A","NYC",NA,NA,14.93820977,NA,NA,NA,"",95,"","","Reported"
"2023-01-24","","2023-01-25","2023-01-27","20230124NY085026174A","36085NY0026174NYCWWM","NY085026174A","NYC",NA,NA,19.99656483,NA,NA,NA,"",30.4,"","","Reported"
"2023-01-24","","2023-01-25","2023-01-27","20230124NY047026166A","36047NY0026166NYCWWI","NY047026166A","NYC",NA,NA,6.264001875,NA,NA,NA,"",84,"","","Reported"
"2023-01-24","","2023-01-25","2023-01-27","20230124NY085026107A","36085NY0026107NYCWWN","NY085026107A","NYC",NA,NA,10.82153583,NA,NA,NA,"",30,"","","Reported"
"2023-01-24","","2023-01-25","2023-01-27","20230124NY047027073A","36047NY0027073NYCWWH","NY047027073A","NYC",NA,NA,10.14386436,NA,NA,NA,"",23,"","","Reported"
"2023-01-24","","2023-01-25","2023-01-27","20230124NY081026221A","36081NY0026221NYCWWL","NY081026221A","NYC",NA,NA,9.761516419,NA,NA,NA,"",21,"","","Reported"
"2023-01-24","","2023-01-25","2023-01-27","20230124NY081026239A","36081NY0026239NYCWWD","NY081026239A","NYC",NA,NA,12.04724414,NA,NA,NA,"",72,"","","Reported"
"2023-01-24","","2023-01-25","2023-01-27","20230124NY061026131A","36061NY0026131NYCWWB","NY061026131A","NYC",NA,NA,5.89382776,NA,NA,NA,"",185,"","","Reported"
"2023-01-25","2023-01-26","2023-01-26","2023-01-27","20230125NY045025151A","36045NY0025151JCWWC","NY045025151A","quadrant",3,NA,27.2,588000,0.0491,NA,"Composite",1.413,"","WW-13528","Reported"
"2023-01-25","2023-01-26","2023-01-26","2023-01-27","20230125NY027026271A","36027NY0026271DCWW2","NY027026271A","quadrant",3,30.37,109,69700,0.0366,NA,"Time-Weighted Composite",2.7,"","WW-13507","Reported"
"2023-01-25","2023-01-26","2023-01-26","2023-01-27","20230125NY015036986A","36015NY0036986CCWWB","NY015036986A","quadrant",3,34.13,9.71,19700,0.0308,NA,"Time-Weighted Composite",9.57,"","WW-13520","Reported"
"2023-01-25","2023-01-26","2023-01-26","2023-01-27","20230125NY015035742A","36015NY0035742CCWWA","NY015035742A","quadrant",3,33.93,11.2,43500,0.0261,NA,"Time-Weighted Composite",6.56,"","WW-13521","Reported"
"2023-01-25","2023-01-26","2023-01-26","2023-01-27","20230125NY017021423A","36017NY0021423CCWWC","NY017021423A","quadrant",3,29.03,284,45900,0.0344,NA,"Time-Weighted Composite",1.75,"","WW-13509","Reported"
"2023-01-25","2023-01-26","2023-01-26","2023-01-27","20230125NY095024201A","36095NY0024201SCWWC","NY095024201A","quadrant",3,39.15,NA,20700,0.0175,NA,"Composite",0.719,"","WW-13517","Reported"
"2023-01-25","2023-01-26","2023-01-26","2023-01-27","20230125NY025029271A","36025NY0029271DCWWE","NY025029271A","quadrant",3,34.66,5.21,96600,0.0268,NA,"Time-Weighted Composite",0.5788,"","WW-13508","Reported"
"2023-01-25","2023-01-26","2023-01-26","2023-01-27","20230125NY007027669A","36007NY0027669BCWWA","NY007027669A","quadrant",3,33.06,20.3,48800,0.0236,NA,"Time-Weighted Composite",5.8,"imputed","WW-13519","Reported"
"2023-01-25","2023-01-26","2023-01-26","2023-01-27","20230125NY087270598A","36087NY0270598RCWWD","NY087270598A","quadrant",3,33.04,20.5,116000,0.0539,NA,"Composite",0.484,"","WW-13530","Reported"
"2023-01-25","2023-01-26","2023-01-26","2023-01-27","20230125NY111029351A","36111NY0029351UCWWN","NY111029351A","quadrant",3,32.98,21.4,56600,0.0509,NA,"Time-Weighted Composite",6.7,"","WW-13525","Reported"
"2023-01-25","2023-01-26","2023-01-26","2023-01-27","20230125NY049020125A","36049NY0020125LCWWE","NY049020125A","quadrant",3,NA,10,9730,0.0085,NA,"Time-Weighted Composite",1.5,"imputed","WW-13503","Reported"
"2023-01-25","2023-01-26","2023-01-26","2023-01-27","20230125NY055028231A","36055NY0028231006","NY055028231A","quadrant",3,32.74,20.4,489000,0.0204,NA,"Flow-Weighted Composite",17.1,"","WW-13504","Reported"
"2023-01-25","2023-01-26","2023-01-26","2023-01-27","20230125NY057020290A","36057NY0020290MCWWE","NY057020290A","quadrant",3,37.43,NA,19300,0.0125,NA,"Time-Weighted Composite",8,"imputed","WW-13510","Reported"
"2023-01-25","2023-01-26","2023-01-26","2023-01-27","20230125NY105022454A","36105NY0022454SCWWN","NY105022454A","quadrant",2,36.38,NA,83400,0.0084,NA,"Composite",0.848,"","WW-13524","Reported"
"2023-01-25","2023-01-26","2023-01-26","2023-01-27","20230125NY071026522A","36071NY0026522ORWW2","NY071026522A","quadrant",3,31.68,53.2,177000,0.1218,NA,"Time-Weighted Composite",1.191,"","WW-13523","Reported"
"2023-01-25","2023-01-26","2023-01-26","2023-01-27","20230125NY107029262A","36107NY0029262TCWWA","NY107029262A","quadrant",3,35.03,NA,56100,0.0478,NA,"Time-Weighted Composite",0.585,"","WW-13511","Reported"
"2023-01-25","2023-01-26","2023-01-26","2023-01-27","20230125NY027026255A","36027NY0026255DCWW1","NY027026255A","quadrant",3,32.89,18.2,350000,0.0102,NA,"Flow-Weighted Composite",12.3,">capacity","WW-13506","Reported"
"2023-01-25","2023-01-26","2023-01-26","2023-01-27","20230125NY079031356A","36079NY0031356PCWWI","NY079031356A","quadrant",3,31.85,47.7,274000,0.0595,NA,"Composite",0.8,"imputed","WW-13522","Reported"
"2023-01-25","2023-01-26","2023-01-26","2023-01-27","20230125NY083087971A","36083NY0087971RCWWA","NY083087971A","quadrant",3,32.31,27.6,30000,0.0201,NA,"Time-Weighted Composite",21.288,"","WW-13514","Reported"
"2023-01-25","2023-01-26","2023-01-26","2023-01-27","20230125NY031021733A","36031NY0021733ECWWB","NY031021733A","quadrant",3,37.72,NA,70100,0.0059,NA,"Grab",1.48,"","WW-13516","Reported"
"2023-01-25","2023-01-26","2023-01-26","2023-01-27","20230125NY091028240A","36091NY0028240001","NY091028240A","quadrant",3,33.53,11.9,154000,0.0151,NA,"Grab",12.8,"imputed","WW-13513","Reported"
"2023-01-25","2023-01-26","2023-01-26","2023-01-27","20230125NY089031194A","36089NY0031194SLWWJ","NY089031194A","quadrant",3,33.32,13.5,79000,0.0329,NA,"Time-Weighted Composite",2.18,"","WW-13512","Reported"
"2023-01-25","2023-01-26","2023-01-26","2023-01-27","20230125NY033029939A","36033NY0029939FCWWA","NY033029939A","quadrant",3,32.16,30.8,75200,0.0193,NA,"Composite",0.96,"","WW-13518","Reported"
"2023-01-25","2023-01-26","2023-01-26","2023-01-27","20230125NY111030082A","36111NY0030082UCWWK","NY111030082A","quadrant",3,33.71,12.9,841000,0.023,NA,"Time-Weighted Composite",1.274,"","WW-13526","Reported"
"2023-01-25","2023-01-26","2023-01-26","2023-01-27","20230125NY087028533A","36087NY0028533RCWWC","NY087028533A","quadrant",3,31.37,66.4,67400,0.0512,NA,"Time-Weighted Composite",4.47,"","WW-13527","Reported"
"2023-01-25","2023-01-26","2023-01-26","2023-01-27","20230125NY123029726A","36123NY0029726YCWWB","NY123029726A","quadrant",0,NA,NA,112000,0.0021,NA,"Time-Weighted Composite",1.69,"","WW-13515","Reported"
"2023-01-25","2023-01-27","2023-01-27","2023-01-28","20230125NY071026310A","36071NY0026310NE01","NY071026310A","quadrant",3,NA,46.3,20100,0.0511,NA,"Time-Weighted Composite",12.9,">capacity; +2sd","WW-13556","Reported"
"2023-01-25","2023-01-30","2023-01-30","2023-01-31","20230125NY119026689A","36119NY0026689WCWWE","NY119026689A","quadrant",3,33.22,9.63,3940,0.0154,NA,"Flow-Weighted Composite",103,"","WW-13574","Reported"
"2023-01-25","2023-01-31","2023-01-31","2023-02-01","20230125NY119100803A","36119NY0100803WCWWA","NY119100803A","quadrant",3,36.04,NA,32400,0.0116,NA,"Flow-Weighted Composite",7.79,"","WW-13593","Reported"
"2023-01-25","2023-01-31","2023-01-31","2023-02-01","20230125NY119026719A","36119NY0026719WCWWH","NY119026719A","quadrant",3,NA,NA,13200,0.0078,NA,"Composite",4.1,"","WW-13599","Reported"
"2023-01-25","","2023-01-27","2023-02-01","20230125NY103020061A","36103NY0020061SCWWY","NY103020061A","suny_stony_brook",NA,NA,8.53,NA,NA,NA,"",1.078663,"","","Reported"
"2023-01-25","","2023-01-27","2023-02-01","20230125NY103104809A","36103NY0104809SCWWA","NY103104809A","suny_stony_brook",NA,NA,17.05,NA,NA,NA,"",31.03,">capacity","","Reported"
"2023-01-25","","2023-01-27","2023-02-01","20230125NY059026450A","36059NY0026450NCWWH","NY059026450A","suny_stony_brook",NA,NA,53.95,NA,NA,NA,"",44.2,"","","Reported"
"2023-01-26","2023-01-27","2023-01-26","2023-01-28","20230126NY027025976A","36027NY0025976DCWWG","NY027025976A","quadrant",3,34.99,NA,2360,0.0046,NA,"Time-Weighted Composite",6,"","WW-13534","Reported"
"2023-01-26","2023-01-27","2023-01-27","2023-01-28","20230126NY001025739A","36001NY0025739ACWWK","NY001025739A","quadrant",3,31.43,53.7,38900,0.0615,NA,"Time-Weighted Composite",5.08,"","WW-13548","Reported"
"2023-01-26","2023-01-27","2023-01-27","2023-01-28","20230126NY007024414B","36007NY0024414C002","NY007024414B","quadrant",3,32.11,33.2,99100,0.0315,NA,"Time-Weighted Composite",15.99,"","WW-13551","Reported"
"2023-01-26","2023-01-27","2023-01-27","2023-01-28","20230126NY007024414C","36007NY0024414C003","NY007024414C","quadrant",3,32.08,33.8,87400,0.0399,NA,"Time-Weighted Composite",5.32,"","WW-13552","Reported"
"2023-01-26","2023-01-27","2023-01-27","2023-01-28","20230126NY089236586A","36089NY0236586SLWWR","NY089236586A","quadrant",3,33.53,12.5,73900,0.0213,NA,"Time-Weighted Composite",0.83,"","WW-13553","Reported"
"2023-01-26","2023-01-27","2023-01-27","2023-01-28","20230126NY039020389A","36039NY0020389GCWWC","NY039020389A","quadrant",3,32.23,30.7,28100,0.0245,NA,"Time-Weighted Composite",2.111,">capacity; +2sd","WW-13550","Reported"
"2023-01-26","2023-01-27","2023-01-27","2023-01-28","20230126NY077031151A","36077NY0031151001","NY077031151A","quadrant",3,31.31,57.7,80600,0.0435,NA,"Time-Weighted Composite",1.8,"imputed","WW-13543","Reported"
"2023-01-26","2023-01-27","2023-01-26","2023-01-28","20230126NY101021431A","36101NY0021431SCWW4","NY101021431A","quadrant",3,34.16,8.06,402000,0.0135,NA,"Time-Weighted Composite",0.722,"","WW-13535","Reported"
"2023-01-26","2023-01-27","2023-01-26","2023-01-28","20230126NY101025721A","36101NY0025721SCWW1","NY101025721A","quadrant",3,34.63,6.01,229000,0.0256,NA,"Time-Weighted Composite",0.948,"","WW-13536","Reported"
"2023-01-26","2023-01-27","2023-01-27","2023-01-28","20230126NY101023906A","36101NY0023906SCWW2","NY101023906A","quadrant",3,34.86,5.04,141000,0.0203,NA,"Time-Weighted Composite",0.819,"","WW-13537","Reported"
"2023-01-26","2023-01-27","2023-01-27","2023-01-28","20230126NY105024520A","36105NY0024520SCWWT","NY105024520A","quadrant",3,36.63,NA,161000,0.0031,NA,"Time-Weighted Composite",2.214,"","WW-13554","Reported"
"2023-01-26","2023-01-27","2023-01-27","2023-01-28","20230126NY119026701A","36119NY0026701WCWWG","NY119026701A","quadrant",3,32.41,45.5,45800,0.0621,NA,"Flow-Weighted Composite",22.53,">capacity","WW-13561","Reported"
"2023-01-26","2023-01-27","2023-01-27","2023-01-28","20230126NY119026697A","36119NY0026697WCWWF","NY119026697A","quadrant",3,32.62,39.5,66200,0.0431,NA,"Flow-Weighted Composite",17.39,">capacity","WW-13562","Reported"
"2023-01-26","2023-01-27","2023-01-27","2023-01-28","20230126NY065025780B","36065NY0025780D018","NY065025780B","quadrant",3,31.67,45.9,91800,0.0446,NA,"Flow-Weighted Composite",14.4,"imputed","WW-13545","Reported"
"2023-01-26","2023-01-27","2023-01-27","2023-01-28","20230126NY065025780C","36065NY0025780D019","NY065025780C","quadrant",3,31.16,64.2,38600,0.0715,NA,"Flow-Weighted Composite",12.8,"imputed","WW-13546","Reported"
"2023-01-26","2023-01-27","2023-01-27","2023-01-28","20230126NY071026522A","36071NY0026522ORWW2","NY071026522A","quadrant",3,33.21,26.2,67500,0.0577,NA,"Time-Weighted Composite",1,"imputed","WW-13555","Reported"
"2023-01-26","2023-01-27","2023-01-27","2023-01-28","20230126NY071027901A","36071NY0027901ORWW5","NY071027901A","quadrant",3,35.4,5.98,56300,0.0325,NA,"Time-Weighted Composite",8.58,">capacity","WW-13557","Reported"
"2023-01-26","2023-01-27","2023-01-27","2023-01-28","20230126NY071026328A","36071NY0026328ORWW4","NY071026328A","quadrant",3,33.09,28.4,40000,0.0578,NA,"Time-Weighted Composite",12,">capacity; +2sd","WW-13558","Reported"
"2023-01-26","2023-01-27","2023-01-27","2023-01-28","20230126NY071031518A","36071NY0031518ORWW6","NY071031518A","quadrant",3,36.21,NA,31800,0.0384,NA,"Grab",3.855,">capacity","WW-13559","Reported"
"2023-01-26","2023-01-27","2023-01-27","2023-01-28","20230126NY071023680A","36071NY0023680ORWW3","NY071023680A","quadrant",3,35.25,6.64,49700,0.0216,NA,"Time-Weighted Composite",1.079,">capacity","WW-13560","Reported"
"2023-01-26","2023-01-27","2023-01-27","2023-01-28","20230126NY119108324A","36119NY0108324WCWWC","NY119108324A","quadrant",3,33.68,19.1,23100,0.0265,NA,"Flow-Weighted Composite",6,"","WW-13563","Reported"
"2023-01-26","2023-01-27","2023-01-27","2023-01-28","20230126NY075029106A","36075NY0029106001","NY075029106A","quadrant",3,NA,24.3,20900,0.0574,NA,"Time-Weighted Composite",3.62,"","WW-13541","Reported"
"2023-01-26","2023-01-27","2023-01-27","2023-01-28","20230126NY089020818A","36089NY0020818SLWWF","NY089020818A","quadrant",3,34.64,6.02,102000,0.0123,NA,"Time-Weighted Composite",1.497,"","WW-13542","Reported"
"2023-01-26","2023-01-27","2023-01-27","2023-01-28","20230126NY099033308A","36099NY0033308SCWWB","NY099033308A","quadrant",3,35.92,NA,381000,0.0211,NA,"Time-Weighted Composite",3.3,"","WW-13540","Reported"
"2023-01-26","2023-01-27","2023-01-27","2023-01-28","20230126NY055021610A","36055NY0021610MCWWD","NY055021610A","quadrant",3,31.32,57.5,90400,0.0693,NA,"Composite",3.59,"","WW-13539","Reported"
"2023-01-26","2023-01-27","2023-01-27","2023-01-28","20230126NY115183695A","36115NY0183695WCWWC","NY115183695A","quadrant",3,33.41,14,176000,0.0315,NA,"Time-Weighted Composite",2.44,"","WW-13549","Reported"
"2023-01-26","2023-01-31","2023-01-31","2023-02-01","20230126NY093020516A","36093NY0020516SCWWB","NY093020516A","quadrant",3,32.85,NA,21300,0.0059,NA,"Time-Weighted Composite",14.98,"","WW-13581","Reported"
"2023-01-26","","2023-01-27","2023-02-01","20230126NY103104809A","36103NY0104809SCWWA","NY103104809A","suny_stony_brook",NA,NA,13.96,NA,NA,NA,"",30.29,"","","Reported"
"2023-01-26","","2023-01-27","2023-02-01","20230126NY103079324A","36103NY0079324SCWWR","NY103079324A","suny_stony_brook",NA,NA,57.9,NA,NA,NA,"",1.36,"","","Reported"
"2023-01-26","","2023-01-27","2023-02-01","20230126NY103021750A","36103NY0021750SCWWV","NY103021750A","suny_stony_brook",NA,NA,7.98,NA,NA,NA,"",0.766,"+2sd","","Reported"
"2023-01-26","","2023-01-27","2023-02-01","20230126NY059026999A","36059NY0026999NCWWE","NY059026999A","suny_stony_brook",NA,NA,80.47,NA,NA,NA,"",4.568,"","","Reported"
"2023-01-29","2023-01-30","2023-01-30","2023-01-31","20230129NY067027081A","36067NY0027081604","NY067027081A","quadrant",3,36.29,NA,6980,0.0062,NA,"Composite",67.2,"imputed","WW-13568","Reported"
"2023-01-29","2023-01-30","2023-01-30","2023-01-31","20230129NY067027723A","36067NY0027723605","NY067027723A","quadrant",3,31.91,24.2,3070,0.0269,NA,"Composite",NA,"","WW-13570","Reported"
"2023-01-29","2023-01-30","2023-01-30","2023-01-31","20230129NY067030317A","36067NY0030317606","NY067030317A","quadrant",3,33.27,9.28,28100,0.0241,NA,"Composite",NA,"","WW-13571","Reported"
"2023-01-29","2023-01-30","2023-01-30","2023-01-31","20230129NY067030571A","36067NY0030571617","NY067030571A","quadrant",3,35.84,NA,8070,0.0057,NA,"Composite",NA,"","WW-13572","Reported"
"2023-01-29","2023-01-30","2023-01-30","2023-01-31","20230129NY067027596A","36067NY0027596619","NY067027596A","quadrant",3,32.3,18.1,32000,0.0342,NA,"Composite",NA,"","WW-13573","Reported"
"2023-01-29","2023-01-31","2023-01-31","2023-02-01","20230129NY055028339A","36055NY0028339000","NY055028339A","quadrant",3,32.18,12.1,17800,0.0307,NA,"Flow-Weighted Composite",100.3,"","WW-13592","Reported"
"2023-01-29","2023-01-31","2023-01-31","2023-02-01","20230129NY119108324A","36119NY0108324WCWWC","NY119108324A","quadrant",3,33.99,7.49,8280,0.0191,NA,"Flow-Weighted Composite",5.4,"","WW-13598","Reported"
"2023-01-29","2023-01-31","2023-01-31","2023-02-01","20230129NY119100803A","36119NY0100803WCWWA","NY119100803A","quadrant",3,35.62,NA,46500,0.012,NA,"Flow-Weighted Composite",7.93,"","WW-13594","Reported"
"2023-01-29","2023-01-31","2023-01-31","2023-02-01","20230129NY119026786A","36119NY0026786WCWWI","NY119026786A","quadrant",3,38.77,NA,12600,0.001,NA,"Flow-Weighted Composite",5.2,"","WW-13596","Reported"
"2023-01-29","2023-01-31","2023-01-31","2023-02-01","20230129NY027026255A","36027NY0026255DCWW1","NY027026255A","quadrant",3,35.21,NA,12100,0.011,NA,"Flow-Weighted Composite",11.1,">capacity","WW-13590","Reported"
"2023-01-29","2023-01-31","2023-01-31","2023-02-01","20230129NY119026689A","36119NY0026689WCWWE","NY119026689A","quadrant",3,32.86,16.1,9190,0.0181,NA,"Flow-Weighted Composite",97,"","WW-13597","Reported"
"2023-01-29","2023-02-01","2023-02-01","2023-02-02","20230129NY119026701A","36119NY0026701WCWWG","NY119026701A","quadrant",3,34.62,7.28,4570,0.0176,NA,"Flow-Weighted Composite",20.2,"","WW-13639","Reported"
"2023-01-29","2023-02-01","2023-02-01","2023-02-02","20230129NY119026697A","36119NY0026697WCWWF","NY119026697A","quadrant",3,33.89,12.4,6160,0.0266,NA,"Flow-Weighted Composite",16.59,">capacity","WW-13637","Reported"
"2023-01-29","2023-02-01","2023-02-01","2023-02-02","20230129NY119026719A","36119NY0026719WCWWH","NY119026719A","quadrant",3,36.11,NA,4940,0.0137,NA,"Time-Weighted Composite",4.1,"","WW-13638","Reported"
"2023-01-29","2023-01-30","2023-01-30","2023-01-31","20230129NY067027618A","36067NY0027618601","NY067027618A","quadrant",3,35.68,NA,698,0.0238,NA,"Composite",NA,"","WW-13569","Withheld"
"2023-01-29","","2023-01-30","2023-02-02","20230129NY047026212A","36047NY0026212NYCWWJ","NY047026212A","NYC",NA,NA,13.53807853,NA,NA,NA,"",49,"","","Reported"
"2023-01-29","","2023-01-30","2023-02-02","20230129NY081026158A","36081NY0026158NYCWWE","NY081026158A","NYC",NA,NA,17.61268,NA,NA,NA,"",93,"","","Reported"
"2023-01-29","","2023-01-30","2023-02-02","20230129NY047026182A","36047NY0026182NYCWWK","NY047026182A","NYC",NA,NA,15.9729664,NA,NA,NA,"",75,"","","Reported"
"2023-01-29","","2023-01-30","2023-02-02","20230129NY005026191A","36005NY0026191NYCWWC","NY005026191A","NYC",NA,NA,7.704206664,NA,NA,NA,"",129,"","","Reported"
"2023-01-29","","2023-01-30","2023-02-02","20230129NY081026115A","36081NY0026115NYCWWF","NY081026115A","NYC",NA,NA,13.6114348,NA,NA,NA,"",111,">capacity; +2sd","","Reported"
"2023-01-29","","2023-01-30","2023-02-02","20230129NY047026204A","36047NY0026204NYCWWG","NY047026204A","NYC",NA,NA,9.555005776,NA,NA,NA,"",183,"","","Reported"
